date,Peak Demand (MW)
2019-04-22,29128
2019-04-23,29020
2019-04-24,27803
2019-04-25,29017
2019-04-26,28497
2019-04-27,27995
2019-04-28,28132
2019-04-29,29125
2019-04-30,29552
2019-05-01,29403
2019-05-02,28872
2019-05-03,27785
2019-05-04,26491
2019-05-05,28588
2019-05-06,32494
2019-05-07,32152
2019-05-08,30805
2019-05-09,28501
2019-05-10,27679
2019-05-11,26208
2019-05-12,25291
2019-05-13,29910
2019-05-14,32856
2019-05-15,35899
2019-05-16,38140
2019-05-17,37238
2019-05-18,35060
2019-05-19,29464
2019-05-20,29976
2019-05-21,29862
2019-05-22,32660
2019-05-23,33958
2019-05-24,34739
2019-05-25,33500
2019-05-26,32092
2019-05-27,33869
2019-05-28,34335
2019-05-29,33425
2019-05-30,33332
2019-05-31,35903
2019-06-01,34978
2019-06-02,35225
2019-06-03,36643
2019-06-04,38322
2019-06-05,40036
2019-06-06,37965
2019-06-07,38699
2019-06-08,37415
2019-06-09,37248
2019-06-10,33747
2019-06-11,33813
2019-06-12,33450
2019-06-13,35054
2019-06-14,36444
2019-06-15,37244
2019-06-16,36881
2019-06-17,37658
2019-06-18,38109
2019-06-19,37954
2019-06-20,40606
2019-06-21,41319
2019-06-22,40587
2019-06-23,37829
2019-06-24,38017
2019-06-25,41977
2019-06-26,42587
2019-06-27,45213
2019-06-28,46717
2019-06-29,45407
2019-06-30,44092
2019-07-01,44844
2019-07-02,44726
2019-07-03,43433
2019-07-04,40928
2019-07-05,40622
2019-07-06,39325
2019-07-07,40754
2019-07-08,44281
2019-07-09,47216
2019-07-10,46577
2019-07-11,44110
2019-07-12,44834
2019-07-13,43798
2019-07-14,43075
2019-07-15,44638
2019-07-16,47570
2019-07-17,49901
2019-07-18,49981
2019-07-19,50427
2019-07-20,49306
2019-07-21,47127
2019-07-22,42619
2019-07-23,40552
2019-07-24,42016
2019-07-25,41668
2019-07-26,43729
2019-07-27,43204
2019-07-28,43618
2019-07-29,44922
2019-07-30,46258
2019-07-31,46404
2019-08-01,45305
2019-08-02,43902
2019-08-03,40000
2019-08-04,43690
2019-08-05,47083
2019-08-06,49234
2019-08-07,47528
2019-08-08,45814
2019-08-09,43772
2019-08-10,45724
2019-08-11,45716
2019-08-12,49650
2019-08-13,48340
2019-08-14,44498
2019-08-15,44775
2019-08-16,44451
2019-08-17,44972
2019-08-18,44190
2019-08-19,50511
2019-08-20,50331
2019-08-21,48949
2019-08-22,43568
2019-08-23,40821
2019-08-24,39263
2019-08-25,37741
2019-08-26,43640
2019-08-27,42795
2019-08-28,41882
2019-08-29,46223
2019-08-30,44630
2019-08-31,35817
2019-09-01,38871
2019-09-02,43366
2019-09-03,46514
2019-09-04,44901
2019-09-05,46841
2019-09-06,45484
2019-09-07,43179
2019-09-08,41207
2019-09-09,43572
2019-09-10,43885
2019-09-11,44972
2019-09-12,43133
2019-09-13,39640
2019-09-14,40932
2019-09-15,43121
2019-09-16,45508
2019-09-17,45374
2019-09-18,44665
2019-09-19,42881
2019-09-20,40558
2019-09-21,36223
2019-09-22,34970
2019-09-23,38331
2019-09-24,38455
2019-09-25,40556
2019-09-26,38753
2019-09-27,40875
2019-09-28,38430
2019-09-29,37476
2019-09-30,41767
2019-10-01,39824
2019-10-02,38903
2019-10-03,36918
2019-10-04,30840
2019-10-05,31509
2019-10-06,30330
2019-10-07,28556
2019-10-08,29086
2019-10-09,30238
2019-10-10,30566
2019-10-11,29910
2019-10-12,27618
2019-10-13,25859
2019-10-14,28381
2019-10-15,29353
2019-10-16,28674
2019-10-17,28222
2019-10-18,28449
2019-10-19,27758
2019-10-20,27909
2019-10-21,28623
2019-10-22,29004
2019-10-23,28740
2019-10-24,29400
2019-10-25,30239
2019-10-26,28407
2019-10-27,26991
2019-10-28,30349
2019-10-29,31872
2019-10-30,32745
2019-10-31,35172
2019-11-01,33749
2019-11-02,30437
2019-11-03,28621
2019-11-04,30130
2019-11-05,29923
2019-11-06,29677
2019-11-07,32260
2019-11-08,33675
2019-11-09,31218
2019-11-10,28012
2019-11-11,34983
2019-11-12,38468
2019-11-13,36977
2019-11-14,34006
2019-11-15,34758
2019-11-16,30731
2019-11-17,29225
2019-11-18,32156
2019-11-19,30905
2019-11-20,29909
2019-11-21,30369
2019-11-22,31987
2019-11-23,31844
2019-11-24,30135
2019-11-25,30642
2019-11-26,30891
2019-11-27,32023
2019-11-28,32728
2019-11-29,29464
2019-11-30,30079
2019-12-01,30186
2019-12-02,34406
2019-12-03,34117
2019-12-04,33190
2019-12-05,32111
2019-12-06,31304
2019-12-07,31507
2019-12-08,30432
2019-12-09,32925
2019-12-10,36630
2019-12-11,36551
2019-12-12,35577
2019-12-13,33701
2019-12-14,32216
2019-12-15,33420
2019-12-16,36067
2019-12-17,38140
2019-12-18,37501
2019-12-19,36449
2019-12-20,35279
2019-12-21,31876
2019-12-22,31185
2019-12-23,32859
2019-12-24,30257
2019-12-25,29849
2019-12-26,27917
2019-12-27,30147
2019-12-28,29952
2019-12-29,29849
2019-12-30,34042
2019-12-31,33997
2020-01-01,30905
2020-01-02,30300
2020-01-03,31175
2020-01-04,31209
2020-01-05,30569
2020-01-06,33435
2020-01-07,34293
2020-01-08,34599
2020-01-09,31972
2020-01-10,31134
2020-01-11,34298
2020-01-12,34488
2020-01-13,35110
2020-01-14,32509
2020-01-15,31260
2020-01-16,35366
2020-01-17,35907
2020-01-18,33642
2020-01-19,33377
2020-01-20,36583
2020-01-21,38189
2020-01-22,35565
2020-01-23,34940
2020-01-24,34626
2020-01-25,32600
2020-01-26,29964
2020-01-27,33018
2020-01-28,33289
2020-01-29,34218
2020-01-30,34181
2020-01-31,33636
2020-02-01,31362
2020-02-02,28761
2020-02-03,30468
2020-02-04,33516
2020-02-05,35193
2020-02-06,36476
2020-02-07,35935
2020-02-08,32116
2020-02-09,29689
2020-02-10,33314
2020-02-11,33487
2020-02-12,34119
2020-02-13,37883
2020-02-14,39015
2020-02-15,33721
2020-02-16,28976
2020-02-17,29732
2020-02-18,32040
2020-02-19,34599
2020-02-20,35724
2020-02-21,37504
2020-02-22,31819
2020-02-23,28393
2020-02-24,30781
2020-02-25,32658
2020-02-26,34874
2020-02-27,36008
2020-02-28,33460
2020-02-29,29964
2020-03-01,27100
2020-03-02,29767
2020-03-03,30088
2020-03-04,29718
2020-03-05,31247
2020-03-06,31629
2020-03-07,28509
2020-03-08,27140
2020-03-09,29607
2020-03-10,30568
2020-03-11,29042
2020-03-12,28814
2020-03-13,29921
2020-03-14,29313
2020-03-15,28666
2020-03-16,30971
2020-03-17,29683
2020-03-18,28778
2020-03-19,28950
2020-03-20,30833
2020-03-21,29393
2020-03-22,27779
2020-03-23,28772
2020-03-24,27898
2020-03-25,27782
2020-03-26,29834
2020-03-27,29512
2020-03-28,27772
2020-03-29,26152
2020-03-30,27045
2020-03-31,26943
2020-04-01,26787
2020-04-02,27799
2020-04-03,30113
2020-04-04,28794
2020-04-05,26882
2020-04-06,27082
2020-04-07,29665
2020-04-08,31782
2020-04-09,31389
2020-04-10,26364
2020-04-11,25473
2020-04-12,25920
2020-04-13,29499
2020-04-14,29439
2020-04-15,29343
2020-04-16,28165
2020-04-17,28725
2020-04-18,26664
2020-04-19,24926
2020-04-20,26898
2020-04-21,27683
2020-04-22,27425
2020-04-23,27174
2020-04-24,26969
2020-04-25,26360
2020-04-26,25834
2020-04-27,28395
2020-04-28,30198
2020-04-29,29479
2020-04-30,28337
2020-05-01,30714
2020-05-02,30859
2020-05-03,30533
2020-05-04,32028
2020-05-05,31359
2020-05-06,27475
2020-05-07,27707
2020-05-08,27598
2020-05-09,24514
2020-05-10,24303
2020-05-11,26662
2020-05-12,27029
2020-05-13,27677
2020-05-14,30968
2020-05-15,30822
2020-05-16,27320
2020-05-17,27348
2020-05-18,30530
2020-05-19,30638
2020-05-20,30206
2020-05-21,30283
2020-05-22,31521
2020-05-23,32114
2020-05-24,31805
2020-05-25,30049
2020-05-26,29033
2020-05-27,30639
2020-05-28,30785
2020-05-29,32748
2020-05-30,32248
2020-05-31,32928
2020-06-01,37527
2020-06-02,40036
2020-06-03,42958
2020-06-04,43301
2020-06-05,43792
2020-06-06,43070
2020-06-07,42282
2020-06-08,44145
2020-06-09,44145
2020-06-10,38206
2020-06-11,39607
2020-06-12,41091
2020-06-13,41383
2020-06-14,41527
2020-06-15,44056
2020-06-16,44017
2020-06-17,44593
2020-06-18,43384
2020-06-19,41728
2020-06-20,37164
2020-06-21,37599
2020-06-22,41568
2020-06-23,40688
2020-06-24,41399
2020-06-25,43709
2020-06-26,43258
2020-06-27,42505
2020-06-28,41735
2020-06-29,44616
2020-06-30,45831
2020-07-01,46042
